Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
spotify:track:0EWIXgzfC5eMBRCj3eB0oG,You Will Find Me,spotify:artist:3BWtALtalPxptLllZwZ4QI,CHPTRS,spotify:album:60VlqzDxxtR8qzIXIIQJsU,Chapter Two,spotify:artist:3BWtALtalPxptLllZwZ4QI,CHPTRS,2018-01-05,https://i.scdn.co/image/ab67616d0000b273e058f4bad9ef77e73d7712ab,1,3,269127,https://p.scdn.co/mp3-preview/4e0ba7584b9ccf79ddcd1191dd528e06140f94a7?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,USCGH1808579,,2024-03-07T07:22:18Z
spotify:track:06yShsB7chdkcdhJ9zGivL,Salt,spotify:artist:4QYpGnbyzzQitOrN4umfpn,Amy Peters,spotify:album:0xTBFEsHv8MFp5BokXvd7d,Fever Dream,spotify:artist:4QYpGnbyzzQitOrN4umfpn,Amy Peters,2020-04-10,https://i.scdn.co/image/ab67616d0000b273e6dbc77e53d057926d2a2c32,1,4,179437,https://p.scdn.co/mp3-preview/21fd91485141b20362629bb574fef6ebceea34b0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,14,QMGBM1910003,,2024-03-07T07:25:13Z
spotify:track:6Ie89U5TKta8UYrBqSGw9r,Don't Wake Me Up,spotify:artist:5aBl0uvrmKotEqaLHg5eF8,Josh Leake,spotify:album:0ou4EnwqlGmHlu7ey55W24,Don't Wake Me Up,spotify:artist:5aBl0uvrmKotEqaLHg5eF8,Josh Leake,2018-01-29,https://i.scdn.co/image/ab67616d0000b273ac5c65f37cfcd6b6f0de2dc3,1,1,289583,https://p.scdn.co/mp3-preview/e2d36d611da6def92d7096b2b48e4c5ffd9165f0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,22,QZAPG1897303,,2024-03-07T07:28:14Z
spotify:track:0rSay7XtVEOhhTYzUCBZvy,Minstrel Boy,"spotify:artist:4AtmMKXX6DtZGKMVHaECZ6, spotify:artist:6t3PJIhjCRRJ1SH1O3zbLp, spotify:artist:2Z5lKIGwlrAsKUvsOZfyuW, spotify:artist:2A09V0kHlETOFfT8Hz8oba, spotify:artist:4iWXQf8Cq2qEM6DuT8aFrE, spotify:artist:57dnkGmq0CFaQpGIKLy2b0, spotify:artist:2j0a6SKKTAXaaNWU3pl86d","Scott Shields, Martin Slattery, Richard Flack, Joe Strummer, Paul Cook, Tymon Murray, Joe Strummer & The Mescaleros",spotify:album:3Eh8eEKS1cYsqCrZw2CyZf,Black Hawk Down (Original Motion Picture Soundtrack),spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,2002-01-15,https://i.scdn.co/image/ab67616d0000b2730f56ebdcb40b0329e9592f99,1,14,342586,https://p.scdn.co/mp3-preview/66298508f108d252b31458b4e7128a71378e5b20?cid=9950ac751e34487dbbe027c4fd7f8e99,false,22,USUMC0110417,,2024-03-07T07:31:21Z
spotify:track:5mEqD00bdFcsiVd0MfvEeF,Dream lantern,spotify:artist:1EowJ1WwkMzkCkRomFhui7,RADWIMPS,spotify:album:4qApTp9557qYZzRLEih4uP,Your Name.,spotify:artist:1EowJ1WwkMzkCkRomFhui7,RADWIMPS,2016-08-24,https://i.scdn.co/image/ab67616d0000b2733d1869d8c477d291a205a2d6,1,1,131666,https://p.scdn.co/mp3-preview/218f3547354a7b0620150e41afa267eb0507a4e1?cid=9950ac751e34487dbbe027c4fd7f8e99,false,64,JPPO01618952,,2024-03-07T07:31:46Z
spotify:track:2DLrgv7HhJanCuD8L9uJLR,Zenzenzense - movie ver.,spotify:artist:1EowJ1WwkMzkCkRomFhui7,RADWIMPS,spotify:album:4qApTp9557qYZzRLEih4uP,Your Name.,spotify:artist:1EowJ1WwkMzkCkRomFhui7,RADWIMPS,2016-08-24,https://i.scdn.co/image/ab67616d0000b2733d1869d8c477d291a205a2d6,1,8,285880,https://p.scdn.co/mp3-preview/d32886e7be0adc7749dcfc834dc778ae86d1dca9?cid=9950ac751e34487dbbe027c4fd7f8e99,false,63,JPPO01617097,,2024-03-07T07:31:57Z
spotify:track:7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:album:3yHOaiXecTJVUdn7mApZ48,Room For Squares,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,2001-08-16,https://i.scdn.co/image/ab67616d0000b2738848d57cbfa7751e028f4dc9,1,4,249626,https://p.scdn.co/mp3-preview/a7d335b30248ec70bf01b823af25d5c4126841a6?cid=9950ac751e34487dbbe027c4fd7f8e99,false,74,USSM10102943,,2024-03-07T07:39:44Z
spotify:track:09nEPqqMCJ5gNioi7M2dth,New Soul,spotify:artist:32aFdXARUiqP81SXqIPD4w,Yael Naim,spotify:album:5Iso63Aj7dqC50fWXHeIsk,Yael Naim,"spotify:artist:32aFdXARUiqP81SXqIPD4w, spotify:artist:0VdHLIpwEgzFgTOir6MNCs","Yael Naim, David Donatien",2007-10-22,https://i.scdn.co/image/ab67616d0000b27306a866cc2e08661f1fc39609,1,3,225105,https://p.scdn.co/mp3-preview/3300612c1b50b9e9200ec986c89bbcf37582068b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,64,FR79W0700370,,2024-03-07T07:48:16Z
spotify:track:6eTGxxQxiTFE6LfZHC33Wm,Hoppípolla,spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,spotify:album:3sE83l3A58DipFp3EzNLiE,Takk...,spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,2005-09-09,https://i.scdn.co/image/ab67616d0000b27386b9c2836a00b67081e787a1,1,3,268706,https://p.scdn.co/mp3-preview/46f6083421266be521ab3e39ee1a62cd916af332?cid=9950ac751e34487dbbe027c4fd7f8e99,false,56,GBKEE0500003,,2024-03-07T07:51:02Z
spotify:track:7v0pUAM7H5nkDwOMOGSZ0f,起风了,spotify:artist:3yZMiB20tCWB68QWMz9q2k,La Jiao,spotify:album:2485xy2OQ6aMecJ56Wc0O3,起风了（The Wind）,spotify:artist:3yZMiB20tCWB68QWMz9q2k,La Jiao,2018-12-03,https://i.scdn.co/image/ab67616d0000b273c65a832d768e847605f634f2,1,1,325868,https://p.scdn.co/mp3-preview/c01a24a258e64ec6d6df4a72bfea6b6b0fdf82a5?cid=9950ac751e34487dbbe027c4fd7f8e99,false,43,JPZ921813359,,2024-03-07T07:51:31Z
spotify:track:3CDcr9ogSecLIwourcz760,水星记,spotify:artist:1CqvjaECUkhe4BMeYz4Ihh,郭顶,spotify:album:0Xxoh9bYLeYX1iwKDt9Xky,飞行器的执行周期,spotify:artist:1CqvjaECUkhe4BMeYz4Ihh,郭顶,2016-11-25,https://i.scdn.co/image/ab67616d0000b273a0afd108c5474ad64f23faae,1,5,325266,,false,55,CNUM71600046,,2024-03-07T07:58:57Z
spotify:track:4YadhxDW5xup3LMqC4VT75,Run Back to You,"spotify:artist:2KjxvxgJvbwweNVRMSuIRG, spotify:artist:3V64tT9rVD9R0DaA4XKt3K","Hoang, Alisa",spotify:album:38dwkJzByqmOoLIl3pOj1f,Run Back to You,spotify:artist:2KjxvxgJvbwweNVRMSuIRG,Hoang,2020-08-28,https://i.scdn.co/image/ab67616d0000b2737e8c5cdc8aa7d11199ac7ff0,1,1,194722,https://p.scdn.co/mp3-preview/151f0b123f244ad9d7417b708630da5103bae7c5?cid=9950ac751e34487dbbe027c4fd7f8e99,false,51,QZK6M2008313,,2024-03-07T08:02:46Z
spotify:track:59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,ODESZA,spotify:album:3VzsvmhnUb9OZ59bq2aoNZ,A Moment Apart,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,ODESZA,2017-09-08,https://i.scdn.co/image/ab67616d0000b27345951a69fe39a6e163122eab,1,2,234244,https://p.scdn.co/mp3-preview/6a7d53ab95a84ba17469a7e182034655ab426949?cid=9950ac751e34487dbbe027c4fd7f8e99,false,68,GBCFB1700210,,2024-03-07T08:10:16Z
spotify:track:1vTW1VtvBp4FaABSs0hWS5,Hope,spotify:artist:3aRscMJRah0QrvGE5rkvZl,Tony Anderson,spotify:album:3b35RFL2XIGKENnFJQxdYh,Hope,spotify:artist:3aRscMJRah0QrvGE5rkvZl,Tony Anderson,2011-12-25,https://i.scdn.co/image/ab67616d0000b273aa849673a45bc11f35f14f5c,1,1,95653,https://p.scdn.co/mp3-preview/659a89b54cfe8d9c8b205edf05ee4a1300bfcec1?cid=9950ac751e34487dbbe027c4fd7f8e99,false,17,USDHM1423741,,2024-03-07T08:22:29Z
spotify:track:4gzwK4RdSK9M43vPY68J2Y,It's All Right,spotify:artist:0eRbECAGCLLiTyVXPBRexU,Jon Batiste,spotify:album:2ffRAIZdlGEwnYE5ytIw88,Soul (Original Motion Picture Soundtrack),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2020-12-18,https://i.scdn.co/image/ab67616d0000b27359efcae1eace11fdafb683ea,1,41,170186,,false,51,USWD12097137,,2024-03-06T06:24:25Z
spotify:track:4D9s4TwZvW9UTmnX7AR8Q4,Que Sera Sera,spotify:artist:0MID3D49WKmEGfBINN0VJC,Billianne,spotify:album:0SYFIypbnQ2bU0Vs2f9zIE,Que Sera Sera,spotify:artist:0MID3D49WKmEGfBINN0VJC,Billianne,2022-06-02,https://i.scdn.co/image/ab67616d0000b27306d210d3e0adfe87f2c4bc37,1,1,135593,https://p.scdn.co/mp3-preview/3d3901d9182aad9fe8610b7e7d12ea21565ec3d0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,47,US3DF2253565,,2024-03-06T06:25:22Z
spotify:track:633Zk0NRe7kuglSgPmUvSG,Time To Say Goodbye,"spotify:artist:3EA9hVIzKfFiQI0Kikz2wo, spotify:artist:7Ead768rc4ShGxnqtqccU5","Andrea Bocelli, Sarah Brightman",spotify:album:3bqaZBUz92ypc2bCLinACW,Romanza (Edición Especial En Español),spotify:artist:3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,1996-01-01,https://i.scdn.co/image/ab67616d0000b273577db4a285de616015f58650,1,15,246266,,false,65,NLA319600417,,2024-03-06T06:27:08Z
spotify:track:6ik5h69AqI6l3LlxpB9TBe,Mango Love,"spotify:artist:1DLKitfb8fshL0DtCecRpY, spotify:artist:1cD70wZHi8HMyLYVDSV9We","Shawn Wasabi, SATICA",spotify:album:3wrPbZVS7jQ0IgK7MdTKd0,Mango Love,spotify:artist:1DLKitfb8fshL0DtCecRpY,Shawn Wasabi,2018-10-19,https://i.scdn.co/image/ab67616d0000b273c4ffd1b4b449298d34a4da51,1,1,181940,https://p.scdn.co/mp3-preview/dc2ab695f4623d3ff55cd61754fb1e738eb68c16?cid=9950ac751e34487dbbe027c4fd7f8e99,false,24,TCADX1824132,,2024-03-06T06:31:18Z
spotify:track:1ixhDcbuuFUepgnsjl3ybU,夏日漱石（Summer Cozy Rock）,spotify:artist:3xcaXZYFSV0iRmgu9defBW,橘子海,spotify:album:1XmHCk8LzGRb1an4AsxKZk,浪潮上岸（Tears In Ocean）,spotify:artist:3xcaXZYFSV0iRmgu9defBW,橘子海,2019-08-14,https://i.scdn.co/image/ab67616d0000b27346d69c5b65f8675119cf0779,1,1,263713,https://p.scdn.co/mp3-preview/588baa6cd0fd95f3c39120122d9e712a8be6a103?cid=9950ac751e34487dbbe027c4fd7f8e99,false,39,CNZ511900107,,2024-03-06T06:32:23Z
spotify:track:4BaRL9K7SLkEyRGUSTUxTN,Stay Here Forever,spotify:artist:6FbDoZnMBTdhhhLuJBOOqP,Jewel,spotify:album:7gj1Py9ZW7q7C1VNMWg5yB,Sweet And Wild,spotify:artist:6FbDoZnMBTdhhhLuJBOOqP,Jewel,2010-01-01,https://i.scdn.co/image/ab67616d0000b27387e979b4e704398bbbe57bf4,1,7,179746,,false,25,USLXJ1001160,,2024-03-06T06:50:47Z
spotify:track:78v8ad1iLTlfLbam4qvzNu,Waiting,"spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2tUq6RAxkUzZPf2WWLXMa4","Vicetone, Daisy Guttridge",spotify:album:0W9qCb5BsEOZvxiRWM4l8D,Waiting,"spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:2tUq6RAxkUzZPf2WWLXMa4","Vicetone, Daisy Guttridge",2019-05-17,https://i.scdn.co/image/ab67616d0000b273b171c6d40462b4548a5e0134,1,1,205714,https://p.scdn.co/mp3-preview/ebc7c1af6eeb5ea0005ebde491f4d23db7136ef4?cid=9950ac751e34487dbbe027c4fd7f8e99,false,57,CA6D21900139,,2024-03-06T06:57:00Z
spotify:track:1eT2CjXwFXNx6oY5ydvzKU,Hey Jude,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:1Ye7yrA7vAlQnoooj8yDXb,Love,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2006-11-17,https://i.scdn.co/image/ab67616d0000b27330503dbc30e621c96913379b,1,24,238854,,false,69,GBAYE0601566,,2024-03-06T07:04:10Z
spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:album:3X6netsswLt0U97Doga56C,Zootopia (Original Motion Picture Soundtrack),spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,2016-02-12,https://i.scdn.co/image/ab67616d0000b273bb8981af04f38a53e2be34f5,1,1,196853,,false,70,USWD11575402,,2024-03-06T07:04:22Z
spotify:track:0vPUJL52UH6nOK07vKXns3,文爱,"spotify:artist:5MgTpw2p3qsxcl4Qt277mr, spotify:artist:1a05KIdOVeXhy1Mlnwl1FY","CG, 贺敬轩",spotify:album:0KQEC5ENbsvEkAe44hDALa,文爱,"spotify:artist:5MgTpw2p3qsxcl4Qt277mr, spotify:artist:1a05KIdOVeXhy1Mlnwl1FY","CG, 贺敬轩",2023-09-20,https://i.scdn.co/image/ab67616d0000b2732536e17655adf0adf931a579,1,1,201536,https://p.scdn.co/mp3-preview/3b0c4db6a602675c18daad9213eca5d66c7097ce?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,DGA0L2339397,,2024-03-06T07:37:08Z
spotify:track:4qmTthuSSGU7YDTKnIcC4C,Pressure,spotify:artist:43G7qlx7v7OGJJrUTXIqLq,Kayla Rae Haywood,spotify:album:2POEGyWVflTJkTFKeEUCKl,Pressure,spotify:artist:43G7qlx7v7OGJJrUTXIqLq,Kayla Rae Haywood,2020-11-13,https://i.scdn.co/image/ab67616d0000b2732df282a80905cee5581a74ba,1,1,164998,https://p.scdn.co/mp3-preview/deb6e555dfd290ee556e3515cee1016bbe003439?cid=9950ac751e34487dbbe027c4fd7f8e99,false,30,GBKPL2029106,,2024-03-06T07:37:25Z
spotify:track:6bVQ5868pgEnRKjKDMbM8J,LA in Two,spotify:artist:6xgvgzXNv3ymcITXTrxRaA,ELIO,spotify:album:2fKMuL4b6ppyGl39rifX0D,LA in Two,spotify:artist:6xgvgzXNv3ymcITXTrxRaA,ELIO,2020-05-29,https://i.scdn.co/image/ab67616d0000b273850aa42a9c2b48f17402d609,1,1,224869,https://p.scdn.co/mp3-preview/d96b98c583eee1359594ee6412fecf47e9a8c40f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,QMEZE1949139,,2024-03-06T07:45:17Z
spotify:track:6dvjPTnrQoXfKjgxtE0wF7,Stargazing (feat. Amelie),"spotify:artist:5HqJR4LXclbZPAwQ636j84, spotify:artist:68Spx9j3Okz0PeAjH95QPp","Severo, Amelie",spotify:album:34XwdXUTfBMNJmgvYYYEj4,Stargazing (feat. Amelie),spotify:artist:5HqJR4LXclbZPAwQ636j84,Severo,2017-11-20,https://i.scdn.co/image/ab67616d0000b2733da5db66041d1a11afc245ab,1,1,201600,https://p.scdn.co/mp3-preview/5b217ddf3024eae538e2f1d90abc851e5128a6d0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,37,TCADJ1717744,,2024-03-06T07:57:11Z
spotify:track:2csVtq15gaThr54AiwC8mU,"Misirlou - From ""Pulp Fiction""",spotify:artist:7J77vP6EbI63lB3snZeRj4,Dick Dale & His Del-Tones,spotify:album:62FWFTNJagFjPILJNrNkYR,Music from Quentin Taratino Movies (Original Recordings),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2013-01-01,https://i.scdn.co/image/ab67616d0000b2735d55d327bec76151b895b070,1,10,135986,https://p.scdn.co/mp3-preview/84efc272c85b78a7571804767a2ed075d4be778e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,34,DEBL60553753,,2024-03-06T08:04:01Z
spotify:track:7zDtkBUo1AErTeaEYkoZxd,晚风,"spotify:artist:70rRmAtccZAhVzNj2QOWKx, spotify:artist:6Wai1tV46xEjafZclZI45l","Copy, Bt07 Pz",spotify:album:0Fszzfq5u0pVLHmMVKa8Eg,晚风,"spotify:artist:70rRmAtccZAhVzNj2QOWKx, spotify:artist:6Wai1tV46xEjafZclZI45l","Copy, Bt07 Pz",2020-04-19,https://i.scdn.co/image/ab67616d0000b273480431a2ab9874e34af4d079,1,1,202666,https://p.scdn.co/mp3-preview/0a5ccf31b4b13da8e26be98bd395ea7ba4bdd21c?cid=9950ac751e34487dbbe027c4fd7f8e99,false,39,HKG732132897,,2024-03-06T08:39:58Z
spotify:track:7Lz1xHUHINBJ1Dd9DgB8TG,晚风心里吹,spotify:artist:0sdzOWkAeGwYTOwq3ubv3d,阿梨粤,spotify:album:0qK7SttzZFHi4GUfG7iqyl,晚风心里吹,spotify:artist:0sdzOWkAeGwYTOwq3ubv3d,阿梨粤,2022-04-21,https://i.scdn.co/image/ab67616d0000b273e3c902d84055f18f1a9809f5,1,1,186384,,false,44,CNZ632200271,,2024-03-06T08:40:44Z
spotify:track:2HmM5p02Q2qrYZvXJRLVx3,倒數,spotify:artist:7aRC4L63dBn3CiLDuWaLSI,鄧紫棋,spotify:album:5tiWzEgxHiddFZUt5Swfzg,倒數,spotify:artist:7aRC4L63dBn3CiLDuWaLSI,鄧紫棋,2018-08-10,https://i.scdn.co/image/ab67616d0000b273fb25f74dab29a765cf6f2790,1,1,229333,https://p.scdn.co/mp3-preview/74248b7de59882e257433e016b47dc05e4092977?cid=9950ac751e34487dbbe027c4fd7f8e99,false,57,HKI111800002,,2024-03-06T08:41:12Z
spotify:track:6JdqrRn6XWk9e5ZcicCmtm,把回忆拼好给你,spotify:artist:6qXHEV470p1bYHxkTSVrRs,王贰浪,spotify:album:0RUyQ8bYriqUWOQj8Yef8B,把回忆拼好给你,spotify:artist:6qXHEV470p1bYHxkTSVrRs,王贰浪,2019-11-14,https://i.scdn.co/image/ab67616d0000b273c0db2df3ae80b9acc6df9296,1,1,381000,https://p.scdn.co/mp3-preview/6d34d2e6f3a4ed56276440ff0470121ac35f71f0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,55,HKG732001614,,2024-03-06T08:48:18Z
spotify:track:2PZsAka95UhR0uHFcI4xmI,Wind Shear,spotify:artist:5p0zkKpBuRguKebwRe0RI2,Pierce Fulton,spotify:album:6MPn5f98BAIBruHoUaaDPz,Better Places,spotify:artist:5p0zkKpBuRguKebwRe0RI2,Pierce Fulton,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734762603be8d25a3c048bd10c,1,7,193014,https://p.scdn.co/mp3-preview/58c867efc8c76c0427ee54512c1d39544af04c26?cid=9950ac751e34487dbbe027c4fd7f8e99,false,39,TCADC1706263,,2024-03-06T08:48:35Z
spotify:track:6UviXlctHN9GV8FB3kKgLD,Chapters,"spotify:artist:1UyKp5VC9ca2m2K4jChAdS, spotify:artist:44HQ4cmv8MKMNHkPtXwZbQ","Steven Coltart, Marcus Warner",spotify:album:190lKFlCLQ7zYT9Dnf8c58,Pinnacle,"spotify:artist:1UyKp5VC9ca2m2K4jChAdS, spotify:artist:44HQ4cmv8MKMNHkPtXwZbQ","Steven Coltart, Marcus Warner",2019-01-01,https://i.scdn.co/image/ab67616d0000b273d6537cd7dbae77cf96cade04,1,6,131675,https://p.scdn.co/mp3-preview/e587791ddee744e406a6c374b75b496512c9287a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,13,GBMA21890158,,2024-03-06T08:53:18Z
spotify:track:0CWZZ1hyfkKKWJymYpzhsr,One Day,spotify:artist:1md9aYaJ6Qt1FHypXICB5V,Emblem3,spotify:album:4rA1y7l62I627A69JFG1Vk,Nothing To Lose (Deluxe Version),spotify:artist:1md9aYaJ6Qt1FHypXICB5V,Emblem3,2013-07-26,https://i.scdn.co/image/ab67616d0000b273d9d942368e0650be478521c8,1,11,195293,https://p.scdn.co/mp3-preview/884548d94e092c6fe5a59a03b4b6410fac8843d3?cid=9950ac751e34487dbbe027c4fd7f8e99,false,24,USSM11302742,,2024-03-06T08:58:44Z
spotify:track:2Y73zqX7Fbs1YtVQ0OTMa1,Sparks,spotify:artist:3ff1CmU6qfTqRAmdrq8EEG,Lights & Motion,spotify:album:5hqvJlehsCk5E5kOTyJMh6,Save Your Heart,spotify:artist:3ff1CmU6qfTqRAmdrq8EEG,Lights & Motion,2013-11-12,https://i.scdn.co/image/ab67616d0000b2735292d6f3763c1a9d72732fc7,1,3,252005,https://p.scdn.co/mp3-preview/ea49fb76f217939b8c666706c6eb95ab686f0d22?cid=9950ac751e34487dbbe027c4fd7f8e99,false,15,US4KH1355003,,2024-03-06T09:04:31Z
spotify:track:4e87wv0d5XcgqCnLdpwzHO,Ascension,spotify:artist:37eAVTi0h4cxTkScarLPFC,Jordan Critz,spotify:album:6QoBBY3vPZgOA9vcqaMO9N,Ascension,spotify:artist:37eAVTi0h4cxTkScarLPFC,Jordan Critz,2017-04-07,https://i.scdn.co/image/ab67616d0000b2739f6f59d57980cb6dd4b85078,1,1,265848,https://p.scdn.co/mp3-preview/05272255d5f6c7e22244aa1ff135d2437167d4b8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,14,TCACZ1716527,,2024-03-06T09:27:58Z
spotify:track:24WauQipWddO168KWahnzI,Panorama,spotify:artist:4GwtNddbBGWKxaquZyFFJG,X-Ray Dog,spotify:album:4dlqn26NKSgGaZ1tCjsXVW,Seeing Eye,spotify:artist:4GwtNddbBGWKxaquZyFFJG,X-Ray Dog,2017-04-14,https://i.scdn.co/image/ab67616d0000b27306c6ba9ef9d4903a2c512d6a,1,11,146133,https://p.scdn.co/mp3-preview/749969b6f0cc13f2ecf46ae586a544a23209a48d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,7,US3DF1714024,,2024-02-29T09:33:17Z
spotify:track:6eH9JFj2rY42du5TYI2m29,Charge into 2017,spotify:artist:4BoBxTpsq0r95CNWgKUuxm,Dexter Britain,spotify:album:5KTQSClscDR5wb7qOZvLFA,Charge into 2017,spotify:artist:4BoBxTpsq0r95CNWgKUuxm,Dexter Britain,2016-12-06,https://i.scdn.co/image/ab67616d0000b2739eee78a9ee5e278279311d3f,1,1,216912,https://p.scdn.co/mp3-preview/8a5614e5915e1cf000c7cd840571d681637b77ef?cid=9950ac751e34487dbbe027c4fd7f8e99,false,4,GBLFP1659541,,2024-02-29T09:32:52Z
spotify:track:5mRrklQD0rvuN6sV10HfPn,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude","spotify:artist:5aIqB5nVVvmFsvSdExz408, spotify:artist:5Dl3HXZjG6ZOWT5cV375lk","Johann Sebastian Bach, 馬友友",spotify:album:6XaCGjrIRFiS5D5IVg66vb,Six Evolutions - Bach: Cello Suites,"spotify:artist:5aIqB5nVVvmFsvSdExz408, spotify:artist:5Dl3HXZjG6ZOWT5cV375lk","Johann Sebastian Bach, 馬友友",2018-08-17,https://i.scdn.co/image/ab67616d0000b27306a5197a79a10699d8c10c6c,1,1,150973,https://p.scdn.co/mp3-preview/8c08d0498c5d12468fa88deadddbe7beb725eaf4?cid=9950ac751e34487dbbe027c4fd7f8e99,false,57,USQX91801089,,2024-02-29T09:29:59Z
spotify:track:0fsEFwLSJTSHSawhe864Cp,Shots - Broiler Remix,"spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:3836OTICMPjhTMMcpPw4EC","Imagine Dragons, Broiler",spotify:album:6rRFeV6xigfNyPoZ6YqcoW,Smoke + Mirrors (Deluxe),spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,2015-05-11,https://i.scdn.co/image/ab67616d0000b273fc4fd5caca9f1dc4a3b0460a,1,19,191000,,false,74,USUM71503624,,2024-02-29T09:29:39Z
spotify:track:1DR7IShqf6jUg4no8cTJhq,快乐老家,spotify:artist:5qJO5zRNCFfAvwgPxPI6MD,陈明,spotify:album:5nHaC5nT0Ylzpz3FzzINda,陈明 金曲,spotify:artist:5qJO5zRNCFfAvwgPxPI6MD,陈明,1998-05-18,https://i.scdn.co/image/ab67616d0000b27364f8648a454241cb5948ed37,1,15,298200,https://p.scdn.co/mp3-preview/41a9d155af940c74679d31a296669715ca87f310?cid=9950ac751e34487dbbe027c4fd7f8e99,false,18,FRX202232455,,2024-02-29T09:23:18Z
spotify:track:2JGOuAyL6h1uwfHGWVV0eB,与梦盛开 - Bdf2021主题曲,"spotify:artist:4P2x3pFDSDXPLOKWSqUire, spotify:artist:5VNN9ctooTvYoBZKoGZ8Tr","赵方婧, 王梓钰",spotify:album:52jVYiSP6oZg5jyDufxFmQ,bilibili Dancing Festival2021,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2021-02-25,https://i.scdn.co/image/ab67616d0000b27361773431627444b7621ee6cf,1,1,211600,https://p.scdn.co/mp3-preview/5a105eae3c6705d7e71ab20e8743d51e35b77116?cid=9950ac751e34487dbbe027c4fd7f8e99,false,2,DGA092354637,,2024-02-29T09:22:29Z
spotify:track:1WzAeadSKJhqykZFbJNmQv,Your Man,spotify:artist:7vCtweS8UVAXTyau2j0rDT,Josh Turner,spotify:album:5NATaOfEAcyQFATqWZRKLO,Your Man,spotify:artist:7vCtweS8UVAXTyau2j0rDT,Josh Turner,2006,https://i.scdn.co/image/ab67616d0000b273db3f7294d4bfadae81f77b38,1,4,211893,,false,73,USUM70500903,,2024-02-29T09:22:14Z
spotify:track:454G2UvyFpWTfgBADw8YHV,愛,spotify:artist:3mEfTOV1940pc4FCYYwNIQ,小虎隊,spotify:album:6nxFD4cYrZF36y1BLQMOur,愛,spotify:artist:3mEfTOV1940pc4FCYYwNIQ,小虎隊,1991-08-01,https://i.scdn.co/image/ab67616d0000b273c5970cd48a2e304ab65db2d5,1,6,269306,,false,46,TWA539118806,,2024-02-29T09:21:55Z
spotify:track:6p2uqc3Gc1n9t7ZCAHmsdc,為愛痴狂,spotify:artist:6qzfo7jiO4OrhxrvPFPlWX,劉若英,spotify:album:0PzGTds00YDYDzdkQKBwtJ,很愛很愛你,spotify:artist:6qzfo7jiO4OrhxrvPFPlWX,劉若英,1998-11-20,https://i.scdn.co/image/ab67616d0000b2738da46ea53a0633605e5f84b6,2,1,304866,https://p.scdn.co/mp3-preview/7ee0bc743665eee3e8910776537acef88f3e1ed1?cid=9950ac751e34487dbbe027c4fd7f8e99,false,43,TWB839547005,,2024-02-29T09:21:09Z
